"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SEPP1",0,2.10138357877497,0.85,0.229,0,"6","SEPP1"
"TSPAN1",0,2.08120966391085,0.981,0.671,0,"6","TSPAN1"
"HIST1H4C1",1.04953079041184e-271,2.19407903688972,0.877,0.396,2.76026597878315e-267,"7","HIST1H4C"
"STMN1",0,1.43515960030953,0.955,0.324,0,"7","STMN1"
"TUBA1B",5.6309721405978e-258,1.36412710852166,0.999,0.724,1.48094567297722e-253,"7","TUBA1B"
"H2AFZ1",5.22282988793338e-278,1.33213650887358,0.999,0.668,1.37360426052648e-273,"7","H2AFZ"
"HMGB21",7.18393550041481e-298,1.32354217909427,0.964,0.415,1.88937503660909e-293,"7","HMGB2"
"TUBB",6.73795783193183e-290,1.32271302748141,0.975,0.468,1.77208290979807e-285,"7","TUBB"
"KIAA0101",0,1.14346216402386,0.78,0.165,0,"7","KIAA0101"
"CENPM1",0,1.13345464602784,0.823,0.179,0,"7","CENPM"
"RANBP11",9.2084492862319e-249,1.13102242762813,0.985,0.559,2.42182216227899e-244,"7","RANBP1"
"TK1",0,1.10882624039084,0.816,0.175,0,"7","TK1"
"UBE2C",0,1.07378746679776,0.67,0.153,0,"7","UBE2C"
"TYMS",0,1.05994781065854,0.788,0.153,0,"7","TYMS"
"DUT",1.00762909705327e-225,1.05181029969178,0.941,0.455,2.65006452525011e-221,"7","DUT"
"PCNA",1.11085161104872e-278,1.01167299654738,0.832,0.284,2.92153973705814e-274,"7","PCNA"
"HMGN2",3.85312620026262e-188,0.94935686384559,0.99,0.667,1.01337219066907e-183,"7","HMGN2"
"LDHB1",3.20041537762883e-190,0.944251318395349,0.961,0.494,8.41709244316382e-186,"7","LDHB"
"CKS1B",3.49554123259933e-238,0.885757474042164,0.88,0.342,9.19327344173624e-234,"7","CKS1B"
"SIVA11",4.10825227496845e-191,0.883469815554425,0.951,0.502,1.0804703483167e-186,"7","SIVA1"
"CENPW",0,0.867142291433038,0.746,0.194,0,"7","CENPW"
"MCM71",3.99167897298454e-300,0.862459914261629,0.795,0.234,1.04981156989493e-295,"7","MCM7"
