"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PHGR11",3.86033732776114e-240,0.872885950324561,0.916,0.841,1.01526871720118e-235,"CMS4","PHGR1"
"S100A2",3.26933373589943e-229,0.814667531537664,0.431,0.237,8.59834772541551e-225,"CMS4","S100A2"
"MUC5B",5.23171590158647e-220,0.80021003978011,0.518,0.323,1.37594128211724e-215,"CMS4","MUC5B"
"F3",5.47787424381355e-187,1.01936682625012,0.489,0.321,1.44068092612296e-182,"CMS4","F3"
"TFF1",2.49031955340977e-154,1.87786673074971,0.632,0.493,6.54954042546769e-150,"CMS4","TFF1"
"SH3BGRL3",1.54802885687662e-138,0.837786691245916,0.932,0.897,4.07131589358551e-134,"CMS4","SH3BGRL3"
"XXbac-BPG32J3.19",5.43554356670718e-157,1.90597897458643,0.67,0.21,1.42954795804399e-152,"Mixed","XXbac-BPG32J3.19"
"HSP90AB1",3.67032943544565e-132,1.88053650440733,0.945,0.899,9.65296641522206e-128,"Mixed","HSP90AB1"
"RPS4Y11",1.8632258761777e-131,1.58232137923215,0.678,0.212,4.90028405434736e-127,"Mixed","RPS4Y1"
"MT-ATP6",9.37419353777926e-95,1.13266239661205,0.99,0.973,2.46541290043595e-90,"Mixed","MT-ATP6"
"MRPS10",8.77297135455503e-65,1.53792212771392,0.647,0.423,2.30729146624797e-60,"Mixed","MRPS10"
"HMGB1",1.9894925406036e-64,1.23616017197815,0.922,0.925,5.23236538178746e-60,"Mixed","HMGB1"
"DEK",7.13477606456547e-60,1.42310417035897,0.787,0.742,1.87644610498072e-55,"Mixed","DEK"
"CALM1",6.85926552942978e-58,0.987791146648332,0.831,0.857,1.80398683424003e-53,"Mixed","CALM1"
"SRPK1",2.98979020735366e-55,1.55220741115704,0.683,0.547,7.86314824534014e-51,"Mixed","SRPK1"
"POMP",1.74085857593295e-54,0.921924898626052,0.875,0.896,4.57845805470365e-50,"Mixed","POMP"
"GLO1",3.96083360890515e-54,1.51982309906141,0.696,0.58,1.04169923914205e-49,"Mixed","GLO1"
