"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EEF1B2",4.03419189311894e-65,0.584831695926749,0.862,0.82,1.06099246789028e-60,"2","EEF1B2"
"ALDOA",4.54776636245281e-63,0.579852996896827,0.84,0.892,1.19606255332509e-58,"2","ALDOA"
"RPL24",5.45395709393389e-63,0.532215997798114,0.922,0.869,1.43439071570461e-58,"2","RPL24"
"RPL30",6.4859359269789e-62,0.549911633924991,0.945,0.903,1.70580114879545e-57,"2","RPL30"
"C17orf76-AS11",1.56903018935173e-60,0.667348677388997,0.786,0.685,4.12654939799505e-56,"2","C17orf76-AS1"
"RPL36A",5.05917370134331e-59,0.617825590715273,0.861,0.78,1.33056268345329e-54,"2","RPL36A"
"ATP5C1",1.85973232170562e-58,0.757295275814935,0.71,0.739,4.89109600608577e-54,"2","ATP5C1"
"UGT2B17",5.26520594397602e-57,1.32422647946217,0.537,0.42,1.38474916326569e-52,"2","UGT2B17"
"ENO1",6.20073160148895e-54,0.760753515557958,0.703,0.735,1.63079241119159e-49,"2","ENO1"
"UQCRC2",3.20285452869678e-51,0.854619228238851,0.643,0.675,8.42350741047253e-47,"2","UQCRC2"
"TPI1",1.72899568371955e-49,0.506455190959356,0.855,0.887,4.54725864818242e-45,"2","TPI1"
"EIF3L",1.91797890853395e-46,0.897035708648408,0.597,0.593,5.04428452944429e-42,"2","EIF3L"
"GPX2",2.24294125576153e-44,0.751738885512824,0.683,0.67,5.89893550265282e-40,"2","GPX2"
"RPS10",7.20776476389212e-44,0.520162659575092,0.866,0.826,1.89564213290363e-39,"2","RPS10"
"SUCLG2",5.47002303520341e-43,1.0114292496414,0.564,0.564,1.4386160582585e-38,"2","SUCLG2"
"MGST1",1.58795654277496e-35,0.692493536337565,0.671,0.7,4.17632570749814e-31,"2","MGST1"
"PPP1R1B",2.6078676324341e-34,0.82858228886059,0.571,0.582,6.85869187330168e-30,"2","PPP1R1B"
"UQCRFS1",6.65977821707158e-33,0.607270689980571,0.685,0.743,1.75152167108983e-28,"2","UQCRFS1"
"SLC25A3",8.10973152306941e-30,0.526069930095994,0.734,0.808,2.13285939056725e-25,"2","SLC25A3"
"C1QBP1",5.38351207566376e-29,0.656354498973511,0.622,0.63,1.41586367589957e-24,"2","C1QBP"
"SCP2",2.01468858706624e-27,0.6775180111165,0.613,0.681,5.29863098398421e-23,"2","SCP2"
"CA2",4.27045564204349e-26,0.654803672860171,0.716,0.748,1.12312983385744e-21,"2","CA2"
"FABP5",1.21070691378365e-25,0.588705261627789,0.684,0.68,3.18415918325101e-21,"2","FABP5"
"PHB",3.65143907075412e-25,0.651984027429694,0.6,0.654,9.60328475608333e-21,"2","PHB"
"HSP90AB1",1.81204337043159e-22,0.589448403404724,0.634,0.702,4.76567406423507e-18,"2","HSP90AB1"
"S100A14",9.31180289520763e-21,0.507774269129654,0.714,0.8,2.44900416143961e-16,"2","S100A14"
"ECH1",2.24066266729823e-19,0.511149570156795,0.671,0.761,5.89294281499435e-15,"2","ECH1"
"EIF3F",5.17425671362409e-19,0.691074624801787,0.555,0.633,1.36082951568314e-14,"2","EIF3F"
"EIF3H",1.5238263592102e-18,0.712393083448888,0.55,0.631,4.00766332472282e-14,"2","EIF3H"
"RPS4Y1",6.13676267806499e-18,0.715787875942446,0.42,0.357,1.61396858433109e-13,"2","RPS4Y1"
"KLF5",1.02226054888615e-17,0.842098141080715,0.522,0.584,2.68854524357057e-13,"2","KLF5"
"EIF5A",1.42147368185914e-17,0.734890086318998,0.518,0.557,3.73847578328955e-13,"2","EIF5A"
"GHITM",3.87630176932051e-17,0.609051764312221,0.6,0.691,1.01946736533129e-12,"2","GHITM"
"HMGN1",3.89962130000571e-17,0.547529216509981,0.599,0.677,1.0256004019015e-12,"2","HMGN1"
"RBM3",1.20464748308478e-16,0.675672054868949,0.559,0.636,3.16822288051296e-12,"2","RBM3"
"GLTSCR2",4.40050677842091e-16,0.575038468921907,0.591,0.664,1.1573332827247e-11,"2","GLTSCR2"
"SUCLG1",5.62748418820725e-16,0.575160567140634,0.611,0.695,1.48002834149851e-11,"2","SUCLG1"
"HNRNPA2B1",1.36814840133016e-14,0.50400449969584,0.651,0.75,3.59823029549832e-10,"2","HNRNPA2B1"
"NBEAL11",1.78716418629259e-14,0.528183015227716,0.638,0.703,4.70024180994951e-10,"2","NBEAL1"
"TKT",1.01804861662011e-13,0.809578092792334,0.445,0.479,2.67746786171089e-09,"2","TKT"
"MDH2",1.07489952633131e-13,0.537584612265954,0.594,0.701,2.82698575425134e-09,"2","MDH2"
"HSPD1",1.08287050983246e-13,0.61190173346441,0.536,0.586,2.84794944085937e-09,"2","HSPD1"
"APRT",2.02804325524634e-13,0.50530737137465,0.592,0.679,5.33375376129787e-09,"2","APRT"
"PRDX3",2.04140637484197e-13,0.766691110875276,0.476,0.525,5.36889876583437e-09,"2","PRDX3"
"MARCKSL1",3.84898194054133e-12,0.511687663080192,0.561,0.635,1.01228225036237e-07,"2","MARCKSL1"
"ALDH2",1.06796873366942e-11,0.577605643405548,0.565,0.678,2.80875776955057e-07,"2","ALDH2"
"PKM",4.24149278426413e-11,0.669961076009755,0.532,0.627,1.11551260226147e-06,"2","PKM"
"PPA1",2.85784247073766e-09,0.633255619407275,0.512,0.612,7.51612569804004e-05,"2","PPA1"
"AKR1C3",3.24015920024232e-08,0.691511141994028,0.469,0.523,0.000852161869663731,"2","AKR1C3"
"CCNG1",2.54920731436126e-07,0.811861819231318,0.315,0.314,0.00670441523677011,"2","CCNG1"
"TPD52",3.39849336336239e-07,0.666736206915347,0.441,0.508,0.0089380375456431,"2","TPD52"
"HNRNPK",6.97023150981987e-07,0.638148093472004,0.5,0.614,0.0183317088708263,"2","HNRNPK"
"CAT",2.7656047451972e-06,0.858849971799068,0.366,0.406,0.0727354047986864,"2","CAT"
"EIF3D",3.0964917464422e-06,0.730170020781448,0.425,0.494,0.0814377329314298,"2","EIF3D"
"TUFM",4.42942406949311e-06,0.527167648784209,0.547,0.681,0.116493853027669,"2","TUFM"
"RPSAP581",6.51545511769291e-06,0.593475827021818,0.431,0.485,0.171356469595324,"2","RPSAP58"
"MDH1",1.5208565398385e-05,0.575498673355504,0.492,0.604,0.399985269977526,"2","MDH1"
"SDHC",2.91376688530875e-05,0.666211447288362,0.454,0.555,0.766320690836202,"2","SDHC"
"PYCARD1",4.7132590979598e-05,0.514090455553337,0.507,0.598,1,"2","PYCARD"
"EIF3E",5.54251080749367e-05,0.683825676616006,0.451,0.532,1,"2","EIF3E"
"MRPS35",6.1412236972774e-05,0.702128420736879,0.341,0.37,1,"2","MRPS35"
"IMPDH2",0.000130925501848149,0.686068511231563,0.414,0.484,1,"2","IMPDH2"
"NDUFA10",0.000160218746812812,0.579182415295828,0.472,0.585,1,"2","NDUFA10"
"NDRG2",0.000437954214888848,0.771640334924621,0.359,0.416,1,"2","NDRG2"
"SDHD",0.000686616856095205,0.581128286812195,0.453,0.562,1,"2","SDHD"
"COX7A2L",0.000699791200583666,0.579743703833792,0.469,0.591,1,"2","COX7A2L"
"EIF4A2",0.00105733751168858,0.590802015014122,0.454,0.563,1,"2","EIF4A2"
"CMBL",0.001125758795561,0.610558441252819,0.398,0.471,1,"2","CMBL"
"NDUFA5",0.00139495800239997,0.627023392761318,0.409,0.484,1,"2","NDUFA5"
"SERBP1",0.0017128892875128,0.557957986104937,0.454,0.557,1,"2","SERBP1"
"MRPL15",0.00177947839106968,0.50995934556147,0.258,0.375,1,"2","MRPL15"
"SRP9",0.00414849574996112,0.574037778254056,0.447,0.56,1,"2","SRP9"
"TMED2",0.00419049173153633,0.620930147940327,0.394,0.469,1,"2","TMED2"
"IDH3B",0.00502646083192813,0.542910132267922,0.303,0.441,1,"2","IDH3B"
"GDI2",0.00539109168401501,0.710472640660549,0.359,0.424,1,"2","GDI2"
"HSD17B11",0.00586752287763135,0.532183847151456,0.463,0.58,1,"2","HSD17B11"
"PGK1",0.006635447550645,0.531015870663758,0.468,0.602,1,"2","PGK1"
"OAT",0.00740951703459899,0.511771405497699,0.208,0.287,1,"2","OAT"
"CA1",0,3.38247106253369,0.968,0.408,0,"3","CA1"
"CA21",0,2.42222955702393,0.99,0.732,0,"3","CA2"
"SELENBP1",0,1.88563356988463,0.947,0.691,0,"3","SELENBP1"
"FABP1",0,1.69390775403792,0.993,0.884,0,"3","FABP1"
"LGALS4",0,1.36981753303758,0.999,0.984,0,"3","LGALS4"
"KRT8",0,1.23671685291156,0.997,0.968,0,"3","KRT8"
"LGALS3",0,1.1216713091808,0.997,0.963,0,"3","LGALS3"
"KRT19",3.97584744414466e-302,1.50300357291866,0.959,0.819,1.04564787781004e-297,"3","KRT19"
"PHGR1",6.69026898709791e-253,0.903876704147603,1,0.989,1.75954074360675e-248,"3","PHGR1"
"CYCS",6.98889206097002e-222,1.27093621570316,0.92,0.794,1.83807861203511e-217,"3","CYCS"
"ATP5G3",5.35430881580416e-220,0.887563938207266,0.961,0.879,1.40818321855649e-215,"3","ATP5G3"
"CKB",6.63789333961397e-220,1.49966613101382,0.886,0.751,1.74576594831847e-215,"3","CKB"
"ALDOA1",1.45911422108802e-210,1.01317582280557,0.944,0.885,3.83747040146149e-206,"3","ALDOA"
"S100A141",5.45857210112801e-204,1.11724558524676,0.886,0.79,1.43560446259667e-199,"3","S100A14"
"HSPB1",1.4662234381845e-199,1.25872070273778,0.868,0.656,3.85616764242523e-195,"3","HSPB1"
"TMSB4X",1.12604871888486e-198,0.679124059578472,1,0.995,2.96150813066718e-194,"3","TMSB4X"
"FTL",3.31049706210237e-194,0.838389061532287,0.998,0.976,8.70660727332923e-190,"3","FTL"
"FXYD3",1.76862310137961e-193,0.854707040099433,0.986,0.932,4.65147875662838e-189,"3","FXYD3"
"C15orf48",1.84762979515107e-189,0.820619572941207,0.979,0.938,4.85926636124731e-185,"3","C15orf48"
"ATP5B1",3.58210323237158e-177,0.902203654826928,0.939,0.864,9.42093150113725e-173,"3","ATP5B"
"ETHE1",2.44203786844922e-168,1.00251581615797,0.879,0.784,6.42255959402145e-164,"3","ETHE1"
"SLC25A5",1.99530972487405e-159,0.812297460811913,0.968,0.91,5.24766457641876e-155,"3","SLC25A5"
"ACTB",2.11222218807395e-153,0.776181281126052,0.996,0.973,5.55514435463449e-149,"3","ACTB"
"GAPDH1",3.00300924938837e-153,0.572195734800893,0.994,0.971,7.89791432589142e-149,"3","GAPDH"
"AKR1B10",7.67255440079424e-150,1.42845612826332,0.63,0.354,2.01788180740889e-145,"3","AKR1B10"
"CHCHD10",1.84417097229967e-139,0.758261436313366,0.91,0.85,4.85016965714812e-135,"3","CHCHD10"
"S100A10",1.40965730959686e-136,0.608534825774976,0.984,0.955,3.70739872423975e-132,"3","S100A10"
"CYSTM1",1.08468292872261e-134,0.922824660188667,0.864,0.78,2.85271610254047e-130,"3","CYSTM1"
"AKR1C31",1.26345536950193e-132,1.30162148803927,0.714,0.509,3.32288762179008e-128,"3","AKR1C3"
"SLC26A3",8.83428033690496e-125,0.972303031804385,0.654,0.34,2.323415728606e-120,"3","SLC26A3"
"ANXA2",5.07915006622756e-121,0.843258585501196,0.865,0.858,1.33581646741785e-116,"3","ANXA2"
"SRI",3.33688411919782e-117,0.716820596692736,0.936,0.885,8.77600523349025e-113,"3","SRI"
"CSTB",1.02962851560895e-116,0.916569338741195,0.844,0.773,2.70792299605153e-112,"3","CSTB"
"TXN1",1.48803071699926e-116,0.628770560438596,0.94,0.9,3.91352078570805e-112,"3","TXN"
"UQCRQ",2.67899993718828e-113,0.671733555127461,0.918,0.899,7.04576983480519e-109,"3","UQCRQ"
"CALM2",1.94937728676909e-109,0.827212685696539,0.918,0.88,5.1268622642027e-105,"3","CALM2"
"TDP2",2.34688494227308e-106,1.26742444430573,0.649,0.438,6.17230739817819e-102,"3","TDP2"
"PKIB",1.17861828109442e-104,1.02357987773442,0.705,0.492,3.09976607927833e-100,"3","PKIB"
"C10orf99",1.55557664042815e-104,0.912749809671249,0.787,0.748,4.09116656432604e-100,"3","C10orf99"
