"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TRIB1",1.09057465930771e-274,0.786481317059109,0.502,0.143,2.86821135397928e-270,"3","TRIB1"
"SELM",1.39823824486468e-274,0.882776658143879,0.761,0.308,3.6773665839941e-270,"3","SELM"
"SDC1",2.86085615131254e-274,0.641825997035908,0.438,0.11,7.52405167795198e-270,"3","SDC1"
"SEC61G",1.54734242259211e-273,0.985910309136141,0.864,0.486,4.06951057141725e-269,"3","SEC61G"
"PPAPDC1B",1.57257168374492e-272,0.693522959204798,0.531,0.155,4.13586352824915e-268,"3","PPAPDC1B"
"ITM2C",2.73280527814729e-271,0.996409161338437,0.685,0.257,7.18727788152738e-267,"3","ITM2C"
"HERPUD1",1.17285854123325e-268,0.880064818238492,0.976,0.733,3.08461796344345e-264,"3","HERPUD1"
"SPINK2",2.42194520264772e-268,0.976338425800987,0.438,0.116,6.36971588296351e-264,"3","SPINK2"
"SPCS3",9.87992520884544e-267,0.830787205400639,0.733,0.283,2.59842032992635e-262,"3","SPCS3"
"IGLV2-11",8.79692820592306e-264,0.951533737374431,0.174,0.017,2.31359211815777e-259,"3","IGLV2-11"
"UBE2J1",1.5777554972979e-262,0.885956327854373,0.852,0.403,4.14949695789348e-258,"3","UBE2J1"
"ERLEC1",3.20546384441582e-261,0.745525719993751,0.623,0.217,8.43036991081362e-257,"3","ERLEC1"
"PRDM1",1.03747016997969e-257,0.792858554069121,0.47,0.133,2.7285465470466e-253,"3","PRDM1"
"ENAM",4.66442677283397e-257,0.569213580127874,0.368,0.084,1.22674424125534e-252,"3","ENAM"
"LGALS1",3.55657367134216e-256,0.893088105729729,0.898,0.471,9.35378875562989e-252,"3","LGALS1"
"SLAMF7",3.7754515985712e-256,0.590567752320191,0.463,0.127,9.92943770424225e-252,"3","SLAMF7"
"FGF23",1.0498354308264e-250,0.522223439164621,0.337,0.073,2.76106718307342e-246,"3","FGF23"
"NUCB2",5.60883953813366e-248,0.703398541351546,0.527,0.164,1.47512479852915e-243,"3","NUCB2"
"LINC00152",2.59373821103667e-245,0.790605253213062,0.541,0.175,6.82153149502643e-241,"3","LINC00152"
"CD63",2.6173466247899e-242,0.820559698487147,0.832,0.39,6.88362162319743e-238,"3","CD63"
"DNAJC1",3.3701585830727e-238,0.672571485569413,0.554,0.182,8.8635170734812e-234,"3","DNAJC1"
