"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MARCH12",4.55405158875179e-40,0.565691727780145,0.37,0.192,1.19771556784172e-35,"7","MARCH1"
"RPS293",1.02453062304966e-93,0.565099548719143,0.99,0.954,2.6945155386206e-89,"7","RPS29"
"RPL381",2.60923922574761e-83,0.551681423678814,0.97,0.932,6.86229916371621e-79,"7","RPL38"
"HLA-A2",4.15035805437104e-61,0.536246559785315,0.947,0.89,1.09154416829958e-56,"7","HLA-A"
"CD241",5.22809943075459e-31,0.535973886324811,0.333,0.184,1.37499015028846e-26,"7","CD24"
"RPL302",1.30978957755331e-104,0.523773657198692,0.999,0.971,3.44474658896521e-100,"7","RPL30"
"CXCR44",5.45397996897782e-69,0.520887078104006,0.939,0.669,1.43439673184117e-64,"7","CXCR4"
"RPS102",3.76481765663641e-61,0.517516635273968,0.958,0.888,9.90147043695375e-57,"7","RPS10"
"ARL6IP51",7.48031306306546e-31,0.510921810430472,0.452,0.294,1.96732233558622e-26,"7","ARL6IP5"
"REL2",1.57217414449422e-37,0.510799345705592,0.525,0.318,4.13481800001979e-33,"7","REL"
"IGHA22",2.91630062849449e-294,1.90428602540588,0.982,0.524,7.6698706529405e-290,"8","IGHA2"
"IGJ3",5.98772334275889e-245,1.86782549980412,0.856,0.421,1.57477123914559e-240,"8","IGJ"
"IGHA13",9.82980629239738e-292,1.85504316364424,1,0.852,2.58523905490051e-287,"8","IGHA1"
"KIAA01251",0,1.842333218055,1,0.163,0,"8","KIAA0125"
"AC096579.71",3.58051397505875e-271,1.75310866747839,0.607,0.148,9.41675175440452e-267,"8","AC096579.7"
"IGKC2",5.80782945493669e-277,1.70251020496064,0.995,0.92,1.52745914664835e-272,"8","IGKC"
"SSR43",2.75569905422606e-253,1.38144476139659,0.992,0.684,7.24748851261455e-249,"8","SSR4"
"MZB13",2.08788668181624e-265,1.32774568752732,0.977,0.436,5.4911419731767e-261,"8","MZB1"
"XBP13",1.09613076163551e-244,1.28394667429357,0.921,0.398,2.88282390310138e-240,"8","XBP1"
"DNAJB93",1.51759392207021e-244,1.25926119900424,0.872,0.349,3.99127201504465e-240,"8","DNAJB9"
"SEC11C3",1.75406374828207e-223,1.22391954849119,0.905,0.418,4.61318765798183e-219,"8","SEC11C"
"IGHM2",1.75222068946164e-06,1.2162697257178,0.559,0.5,0.046083404132841,"8","IGHM"
"FKBP113",4.14716328115723e-245,1.18908081561685,0.874,0.323,1.09070394294435e-240,"8","FKBP11"
"TNFRSF173",7.15519546912322e-248,1.17068577589464,0.851,0.308,1.88181640837941e-243,"8","TNFRSF17"
"DERL33",1.42980416212452e-212,1.16997814291329,0.847,0.343,3.76038494638749e-208,"8","DERL3"
"FKBP23",1.2028086519394e-216,1.13399463396239,0.911,0.416,3.16338675460062e-212,"8","FKBP2"
"C19orf103",2.59078118245691e-214,1.09883287864844,0.704,0.226,6.81375450986168e-210,"8","C19orf10"
