"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PLD3",0,1.63827089545604,0.695,0.205,0,"Anti-inflammatory macro/mono","PLD3"
"CTSZ",0,1.61338514594363,0.844,0.47,0,"Anti-inflammatory macro/mono","CTSZ"
"MMP9",0,1.60618150917574,0.378,0.126,0,"Anti-inflammatory macro/mono","MMP9"
"MS4A4A",0,1.6057718360202,0.654,0.172,0,"Anti-inflammatory macro/mono","MS4A4A"
"LIPA",0,1.59780710874016,0.638,0.213,0,"Anti-inflammatory macro/mono","LIPA"
"PLTP",0,1.59112572036312,0.445,0.043,0,"Anti-inflammatory macro/mono","PLTP"
"A2M",0,1.49038741188036,0.567,0.087,0,"Anti-inflammatory macro/mono","A2M"
"CTSC",0,1.47792771775578,0.834,0.448,0,"Anti-inflammatory macro/mono","CTSC"
"STAB1",0,1.46124387638556,0.566,0.132,0,"Anti-inflammatory macro/mono","STAB1"
"PSAP",0,1.38921617997482,0.972,0.83,0,"Anti-inflammatory macro/mono","PSAP"
"TREM2",0,1.38633561305614,0.43,0.046,0,"Anti-inflammatory macro/mono","TREM2"
"MSR1",0,1.33048952642971,0.517,0.081,0,"Anti-inflammatory macro/mono","MSR1"
"MAF",0,1.30591885877102,0.476,0.073,0,"Anti-inflammatory macro/mono","MAF"
"FABP5",0,1.27701314543197,0.607,0.335,0,"Anti-inflammatory macro/mono","FABP5"
"SLCO2B1",0,1.2741586898978,0.529,0.06,0,"Anti-inflammatory macro/mono","SLCO2B1"
"CD14",0,1.26589964278013,0.783,0.409,0,"Anti-inflammatory macro/mono","CD14"
"CD81",0,1.2337065165282,0.656,0.212,0,"Anti-inflammatory macro/mono","CD81"
"TMEM176B",0,1.21279239499991,0.729,0.341,0,"Anti-inflammatory macro/mono","TMEM176B"
"FCGR3A",0,1.19181465914757,0.618,0.222,0,"Anti-inflammatory macro/mono","FCGR3A"
"FCGRT",0,1.13032548183582,0.848,0.557,0,"Anti-inflammatory macro/mono","FCGRT"
"CD68",0,1.11977057767269,0.753,0.499,0,"Anti-inflammatory macro/mono","CD68"
"MS4A7",0,1.09918911686394,0.784,0.406,0,"Anti-inflammatory macro/mono","MS4A7"
"CREG1",0,1.09496081685944,0.716,0.296,0,"Anti-inflammatory macro/mono","CREG1"
"CD163",0,1.0912172768841,0.557,0.157,0,"Anti-inflammatory macro/mono","CD163"
"CTSL",0,1.07330935928484,0.741,0.344,0,"Anti-inflammatory macro/mono","CTSL"
"TMEM176A",0,1.05054475508313,0.651,0.253,0,"Anti-inflammatory macro/mono","TMEM176A"
"LAMP1",0,1.04114674862428,0.658,0.267,0,"Anti-inflammatory macro/mono","LAMP1"
"PLA2G7",0,1.02201253385857,0.507,0.184,0,"Anti-inflammatory macro/mono","PLA2G7"
"TIMP2",0,0.998781154258602,0.568,0.161,0,"Anti-inflammatory macro/mono","TIMP2"
"MRC1",0,0.965133018797332,0.425,0.15,0,"Anti-inflammatory macro/mono","MRC1"
"AKR1B1",0,0.964895067002434,0.561,0.221,0,"Anti-inflammatory macro/mono","AKR1B1"
"HMOX1",0,0.951865290979181,0.484,0.173,0,"Anti-inflammatory macro/mono","HMOX1"
"GPR34",0,0.941461838463533,0.405,0.091,0,"Anti-inflammatory macro/mono","GPR34"
"MMP14",0,0.940169464875028,0.484,0.112,0,"Anti-inflammatory macro/mono","MMP14"
"NPC2",0,0.936816680294599,0.978,0.843,0,"Anti-inflammatory macro/mono","NPC2"
"GM2A",0,0.93168478902833,0.493,0.14,0,"Anti-inflammatory macro/mono","GM2A"
"GRN",0,0.931003984185339,0.871,0.643,0,"Anti-inflammatory macro/mono","GRN"
"FPR3",0,0.926763594158933,0.583,0.213,0,"Anti-inflammatory macro/mono","FPR3"
"ATOX1",0,0.92596689393853,0.759,0.46,0,"Anti-inflammatory macro/mono","ATOX1"
"BRI3",0,0.924443977738098,0.641,0.323,0,"Anti-inflammatory macro/mono","BRI3"
"PRDX1",0,0.921624992128481,0.836,0.614,0,"Anti-inflammatory macro/mono","PRDX1"
"CTSA",0,0.888937822161442,0.59,0.252,0,"Anti-inflammatory macro/mono","CTSA"
"ITM2B",0,0.882773690190301,0.945,0.82,0,"Anti-inflammatory macro/mono","ITM2B"
"NRP1",0,0.878538422519869,0.426,0.08,0,"Anti-inflammatory macro/mono","NRP1"
"NGFRAP1",0,0.875848108331023,0.381,0.106,0,"Anti-inflammatory macro/mono","NGFRAP1"
"YWHAH",0,0.874750344654621,0.692,0.365,0,"Anti-inflammatory macro/mono","YWHAH"
"ADAMDEC1",0,0.874171266683133,0.31,0.059,0,"Anti-inflammatory macro/mono","ADAMDEC1"
"BLVRB",0,0.856279149495057,0.639,0.341,0,"Anti-inflammatory macro/mono","BLVRB"
"LY96",0,0.855821101308608,0.666,0.334,0,"Anti-inflammatory macro/mono","LY96"
"TGFBI",0,0.83836885904863,0.731,0.435,0,"Anti-inflammatory macro/mono","TGFBI"
"ADAP2",0,0.835871532568199,0.447,0.126,0,"Anti-inflammatory macro/mono","ADAP2"
"MS4A6A",0,0.833703812599742,0.815,0.494,0,"Anti-inflammatory macro/mono","MS4A6A"
"CSF1R",0,0.829353082209476,0.587,0.253,0,"Anti-inflammatory macro/mono","CSF1R"
"FCGR2A",0,0.826114904222939,0.718,0.425,0,"Anti-inflammatory macro/mono","FCGR2A"
"ASAH1",0,0.818350122425224,0.803,0.513,0,"Anti-inflammatory macro/mono","ASAH1"
"KCTD12",0,0.815122930433224,0.609,0.268,0,"Anti-inflammatory macro/mono","KCTD12"
"GPX1",0,0.813813853591564,0.975,0.862,0,"Anti-inflammatory macro/mono","GPX1"
"CD59",0,0.812514754248978,0.592,0.248,0,"Anti-inflammatory macro/mono","CD59"
"C2",0,0.807219606041998,0.327,0.038,0,"Anti-inflammatory macro/mono","C2"
"TSPAN4",0,0.803928918785854,0.43,0.119,0,"Anti-inflammatory macro/mono","TSPAN4"
"LAMP2",0,0.803602429795239,0.547,0.22,0,"Anti-inflammatory macro/mono","LAMP2"
"LGALS3",1.51410046026724e-295,0.837807544191451,0.814,0.616,3.98208421050285e-291,"Anti-inflammatory macro/mono","LGALS3"
"F13A1",1.94115701770387e-284,1.37012802495227,0.302,0.09,5.10524295656118e-280,"Anti-inflammatory macro/mono","F13A1"
"CFD",1.95813037467753e-241,0.929803288187925,0.597,0.34,5.1498828854019e-237,"Anti-inflammatory macro/mono","CFD"
"MT1X",2.58595122342906e-226,1.06882449474568,0.427,0.201,6.80105171761842e-222,"Anti-inflammatory macro/mono","MT1X"
"IFI27",1.11242214826468e-157,1.31057266317019,0.372,0.196,2.92567024993611e-153,"Anti-inflammatory macro/mono","IFI27"
"CCL2",2.78365664118659e-129,0.800790502986989,0.318,0.158,7.32101696632073e-125,"Anti-inflammatory macro/mono","CCL2"
"S100A8",0,3.29620653523629,0.788,0.22,0,"Pro-inflammatory macro/mono","S100A8"
"TIMP1",0,2.97234890257649,0.928,0.705,0,"Pro-inflammatory macro/mono","TIMP1"
"CCL20",0,2.84297387719494,0.518,0.199,0,"Pro-inflammatory macro/mono","CCL20"
"S100A9",0,2.81152022239787,0.888,0.482,0,"Pro-inflammatory macro/mono","S100A9"
"IL1RN",0,2.72358673674228,0.681,0.231,0,"Pro-inflammatory macro/mono","IL1RN"
"CCL3L3",0,2.70504083336184,0.648,0.293,0,"Pro-inflammatory macro/mono","CCL3L3"
"CXCL8",0,2.55143517729023,0.807,0.438,0,"Pro-inflammatory macro/mono","CXCL8"
"EREG",0,2.54818958528202,0.664,0.19,0,"Pro-inflammatory macro/mono","EREG"
"IL1B",0,2.524926516348,0.856,0.47,0,"Pro-inflammatory macro/mono","IL1B"
"S100A12",0,2.48570268064376,0.442,0.029,0,"Pro-inflammatory macro/mono","S100A12"
